x,y,frame,year,month,day,hour,radius,max_vort,mean_vort,mean_vort_850,mean_vort_700,mean_vort_500,max_trunc_vort,track_id,mean_u200,mean_u850,mean_skt,mean_land_frac,mcz_tcwv,vortex_depth,over_land,dvo850_dt,acc_land_time,total_land_time,qshear_850,ushear_850,mean_cape,mcz_cape,mean_dthetae_dp_900_750,mean_dthetae_dp_750_500,mean_land_skt,mean_sst,mean_swvl1_grad,mean_swvl2_grad,mean_swvl1,mean_swvl2,olr_90,olr_75,olr_50,qshear_850_background,ushear_850_background,mean_q_850,orography_height,peak_vorticity,reached_peak,mean_prcp_400,mean_prcp_800,max_prcp_400,max_prcp_800,mean_vimfd_400,mean_v200,mean_v500,mean_v850,mean_u500,zonal_speed,merid_speed,mean_prcp_imerg
83.5,17,242893,2006,9,16,12,4.25,23.13755417,3.336352825,3.15533042,3.517375708,2.074509144,2.855938435,359394,-9.086239815,3.423870564,300.7805481,0.42,51.58442688,0.732899499,0,0.030932426,0,186,0.002493885,-9.946543,662.7151754,912.9796991,0.040660039,0.009575144,299.0618,302.56372,2.04E-07,2.19E-07,0.3422782,0.33838674,-257.2959899,-230.6318627,-169.1742314,0.001245636,-10.287325,0.014316409,2.567481282,4.898572445,0,0.54715523,0.422395139,2.638826878,3.84094186,-9.799840527,-1.164539933,0.11908026,2.287994623,-2.820456028,-19.90309273,6.9375,0.5630548
81.75,17.5,242899,2006,9,16,18,4.5,24.21470261,3.15073657,3.180485249,3.120988369,2.212692261,2.860616922,359394,-9.230493546,4.589360237,298.431488,0.69,50.58401871,0.682694487,1,0.061897635,6,186,-0.001141694,-9.765557,582.7300325,692.810418,0.033769405,0.024081528,296.75128,302.62805,2.02E-07,2.00E-07,0.3338446,0.32650945,-270.3022286,-259.9334032,-188.2101403,-0.000279827,-10.350662,0.014555825,379.8644621,4.898572445,0,0.910253482,0.555227919,7.671785176,7.671785176,-12.73978811,-2.543581963,0.120133378,0.658986449,-2.601242304,-6.616411346,4.625,1.176288962
82.75,17.5,242905,2006,9,17,0,3.75,26.96793175,4.12901926,4.341258526,3.916780472,3.182192326,2.979733706,359394,-9.26997757,5.803966522,299.3638,0.52,49.38118362,0.661339338,1,0.076201677,12,186,-0.001035256,-10.351265,383.3802489,392.7259972,0.031533061,0.027899872,296.54666,302.36026,1.71E-07,1.74E-07,0.3366728,0.33431405,-266.4917026,-246.0858485,-180.0024125,-6.95E-05,-11.007489,0.014567918,56.04698514,4.898572445,0,1.074329577,0.584607295,12.459077,12.459077,-27.36895891,-2.649405718,-0.185198054,1.699329972,-1.550690055,11.02735224,2.3125,1.058204293
83,17.75,242911,2006,9,17,6,3.75,38.82276154,4.320180893,4.310358047,4.330003738,3.036920786,3.013020277,359394,-9.241488457,3.999536037,302.0859985,0.61,48.81688309,0.707774711,1,0.020927668,18,186,0.000405394,-10.158416,786.1341923,1106.294319,0.023949414,0.022461029,301.7324,302.39194,1.65E-07,1.71E-07,0.3430269,0.33620209,-267.1309308,-230.376267,-164.8243268,0.000218976,-9.545666,0.014402309,74.33293233,4.898572445,0,1.01268424,0.591446873,8.463549761,8.463549761,-23.43047687,-1.616951942,1.188377738,-0.169622406,-1.565266848,2.202415287,4.625,0.891798794
83,18,242917,2006,9,17,12,3.25,34.26963806,5.097205639,5.24227047,4.952141285,3.095164061,3.021589041,359394,-8.397049904,3.940232515,299.9883728,0.61,49.19259262,0.557747782,1,0.033852696,24,186,0.001758802,-9.0186825,679.8100869,958.8865551,0.027283849,0.025548586,298.6347,302.39194,1.78E-07,1.85E-07,0.3431744,0.34032875,-246.4615981,-212.2528587,-164.2844704,0.000668636,-9.49446,0.014256213,355.6976073,4.898572445,0,0.423480513,0.273418071,11.10004621,11.10004621,-9.864390797,-1.891937613,-0.672985256,0.823764563,-0.353607029,-6.597954582,4.625,0.896547019
82.25,18.25,242923,2006,9,17,18,3.25,42.83730698,5.320576191,5.577189922,5.063962936,4.283964634,3.08072567,359394,-7.204715729,2.96980381,297.9932861,0.77,49.55278015,0.697437873,1,0.211237788,30,186,0.000246649,-10.678869,650.8593783,731.9956917,0.044404368,0.03177561,296.7018,302.4343,2.15E-07,2.02E-07,0.34932363,0.34223613,-258.4158335,-229.4697383,-189.3041855,-0.000185304,-10.088696,0.014921181,631.2732637,4.898572445,0,0.831456098,0.457720267,14.48286379,14.48286379,-11.55473149,-2.932448149,-0.336574644,-0.094053991,-3.04068017,-4.392358459,0,1.166602135
82.5,18,242929,2006,9,18,0,3.25,45.21600342,5.857143879,6.389364243,5.324923992,4.583425999,3.444064617,359394,-7.843653679,5.564105988,297.935791,0.69,48.91217804,0.597844644,1,0.216546655,36,186,0.000952672,-11.831944,322.3424274,413.4135011,0.038481294,0.022188575,296.08115,302.28613,1.70E-07,1.76E-07,0.35005143,0.3466991,-270.1636814,-236.160613,-156.5019392,-0.000347023,-10.468848,0.014686755,822.5865404,4.898572445,0,0.81538639,0.553932507,15.71430339,15.71430339,-18.96859481,-2.173703432,-1.143011451,-0.583544075,-2.644176722,4.398636388,-2.3125,1.328810811
82.75,18,242935,2006,9,18,6,3.25,49.36364746,6.077406883,6.326534748,5.828279972,4.3684659,3.513818979,359394,-8.217243195,5.240247726,301.4374695,0.61,49.95186996,0.636117818,1,-0.030232668,42,186,0.002316626,-11.053048,625.8152544,1127.127366,0.038988106,0.007745648,301.62213,302.28613,2.06E-07,1.95E-07,0.353045,0.34876418,-264.3160337,-218.0216779,-176.9376526,7.84E-05,-9.111283,0.013835716,670.5099444,4.898572445,0,0.854702205,0.496207544,14.34226101,14.34226101,-17.14869578,-1.13373065,1.467071056,-0.16745156,-0.933958888,2.199318194,0,0.980387151
82.75,18,242941,2006,9,18,12,3.25,45.68029785,6.053683281,5.585018635,6.522348404,4.72124958,3.383599281,359394,-7.521800995,4.353956223,300.0228271,0.61,51.1072998,0.987214897,1,-0.046941519,48,186,0.002287822,-10.306296,691.4813752,1159.964274,0.043509085,0.021977822,299.08002,302.28616,1.77E-07,1.94E-07,0.34823835,0.34755436,-243.5750386,-187.5126267,-156.8459185,0.000448888,-9.190407,0.014489924,670.5099444,4.898572445,0,0.518508808,0.246199343,11.80267173,11.80267173,-7.600945734,-0.234645754,0.22279276,-0.893425882,1.801047564,-2.199318194,0,0.730755031
82.5,18,242947,2006,9,18,18,3,74.86080933,7.02378273,7.428426266,6.619140148,5.937397957,3.419935942,359394,-7.743336201,3.810137749,298.2533875,0.69,50.71305847,0.712203496,1,0.085953236,54,186,0.000621309,-10.653099,640.7543823,975.6105042,0.042814072,0.02864954,296.68637,302.28616,1.63E-07,1.62E-07,0.34456912,0.34412852,-250.7202526,-214.4923071,-184.3929258,-0.000375152,-9.741658,0.014633415,822.5865404,4.898572445,0,1.244229478,0.49344537,11.23132726,11.23132726,-21.24662418,-0.672163546,-0.610766113,-1.592158079,-1.240973234,8.797272776,-2.3125,1.603527427
83.75,17.75,242953,2006,9,19,0,3.5,32.77153778,5.516103745,5.845960617,5.186246872,4.307098866,3.555505753,359394,-8.808211327,3.290625811,298.8148193,0.51,49.48677063,0.65362139,0,0.143920064,54,186,0.001182486,-11.938144,427.108998,545.8627582,0.036095662,0.024494191,296.12555,302.0392,1.60E-07,1.63E-07,0.35263819,0.3511894,-267.4887648,-243.2778787,-170.6409208,-0.000242478,-10.859648,0.014579591,-0.832418448,4.898572445,0,1.21523277,0.681951752,11.01304338,22.35914446,-34.51330687,0.383855402,0.421250343,-0.811622143,0.522095501,22.02415287,2.3125,1.609662771
85,18.25,242959,2006,9,19,6,4.25,50.01210403,4.17228651,4.468089581,3.876483202,2.783521891,3.70777607,359394,-9.273456573,1.656282067,302.8556519,0.44,50.31331253,0.54049142,0,0.087244391,54,186,0.002887187,-10.507064,683.1801081,1484.39236,0.043727111,0.008840242,303.2556,302.12396,1.19E-07,1.20E-07,0.3590425,0.35554498,-279.2595446,-225.5068103,-156.9175808,0.000928735,-10.242121,0.014265371,0.821586826,4.898572445,0,0.956292239,0.79523667,9.891910939,13.7542151,-15.23148083,2.369380951,1.041314125,2.14844656,-0.45975554,8.784716917,6.9375,1.115003824
84.75,18.5,242965,2006,9,19,12,4,31.43128967,4.308726311,4.553639412,4.063812256,3.003623724,3.729994535,359394,-7.44918108,3.743406296,300.4830017,0.44,51.72262573,0.588656423,0,0.009675026,54,186,0.002609081,-10.396105,639.4110109,1169.717365,0.042768851,0.009713251,298.95038,302.11304,1.34E-07,1.31E-07,0.35488757,0.35440326,-247.8838568,-194.8520458,-154.5121146,0.001077092,-9.719381,0.014334207,-2.39453454,4.898572445,0,0.608291922,0.491254568,7.177539194,11.66303996,-6.652442636,1.242424369,1.946995854,2.775290012,-0.158805758,4.385996905,11.5625,0.478758633
85.5,19.5,242971,2006,9,19,18,4,65.92945099,4.39253664,4.470561028,4.31451273,3.478797674,3.727126122,359394,-7.526757717,3.26978159,299.4450989,0.46,51.73348618,0.750994697,0,0.323849559,54,186,0.001339574,-11.498523,647.5200946,1041.069557,0.041329411,0.014181773,296.78503,302.25394,1.69E-07,1.48E-07,0.34870383,0.34774557,-239.4210111,-204.8334167,-164.4373501,0.000976245,-10.548374,0.014359863,-12.31856618,4.898572445,0,1.15906342,0.863064349,16.36449417,16.36449417,-29.40069009,-1.515181303,2.813258648,3.093913794,0.278249264,10.89929224,13.875,0.927585065
86,20,242977,2006,9,20,0,3.75,60.05311203,5.776962757,5.776430607,5.777495861,4.120102882,4.377693653,359394,-7.437455654,0.34270981,298.6598511,0.56,50.77273941,0.713392572,1,0.365719557,60,186,-5.72E-05,-11.812419,480.0006793,694.6118954,0.044615389,0.017265018,296.51,302.26245,1.50E-07,1.38E-07,0.34982806,0.34483677,-223.0834285,-200.765384,-162.6887887,0.000380291,-11.548591,0.014515338,6.151159375,4.898572445,0,1.06946256,0.871104371,7.268231876,7.268231876,-25.39824638,0.512722731,1.981699228,0.654596865,0.745263815,0,4.625,0.70225817
85.5,20,242983,2006,9,20,6,3.75,31.19295502,5.897715092,5.998249531,5.797180653,4.875196457,4.458565235,359394,-7.820123196,1.575762153,302.5074463,0.56,50.85003281,0.785524795,1,0.236341715,66,186,0.001203225,-12.316373,658.4378158,1475.833926,0.040458235,0.027856166,302.501,302.25394,1.37E-07,1.27E-07,0.35476792,0.3496848,-259.2710042,-242.5039254,-198.1258208,0.000888287,-10.21052,0.015009325,23.33443639,4.898572445,0,1.197773109,0.842676048,5.951537275,5.951537275,-26.47643862,0.342362046,2.293465376,2.09228611,2.908707619,-2.173039186,4.625,0.887776256
85.75,20.5,242989,2006,9,20,12,3.5,20.78670692,7.050908089,7.436759949,6.665057182,5.102235794,4.850377083,359394,-4.411924839,2.029473305,299.4168091,0.65,51.45491409,0.614889219,1,0.167756796,72,186,0.002740032,-13.543352,496.842445,930.6649817,0.047978004,0.024358753,298.04095,302.23044,1.06E-07,1.17E-07,0.35435423,0.35163173,-248.0611017,-215.1050202,-166.4773383,0.001674863,-9.995191,0.015492889,69.55469487,4.898572445,0,1.005433119,0.581887319,4.989651087,4.989651087,-30.01807058,0.747501075,0.83971262,3.680236578,1.824919581,0,9.25,1.008918524
85.5,21,242995,2006,9,20,18,3.75,40.73717499,6.91520071,7.396467209,6.433934689,5.670327663,4.794078827,359394,-3.11055088,5.719976902,298.6725769,0.65,51.49645996,0.666862247,1,0.015450239,78,186,0.000808539,-14.749183,463.4885337,728.3688697,0.042409764,0.013376401,296.968,302.32135,1.32E-07,1.25E-07,0.3646088,0.35661724,-249.9477325,-219.9995587,-157.8945775,0.001143573,-10.283036,0.015272436,132.9582304,4.898572445,0,1.339836778,0.731307649,11.88579051,11.88579051,-32.33828325,-0.459756017,-0.674960196,1.866073728,0.749564111,2.158904736,6.9375,1.39974761
86,21.25,243001,2006,9,21,0,3.5,48.91638184,7.255738258,7.733864307,6.777611256,5.677695274,4.881277561,359394,-2.559348345,2.168786049,297.8973083,0.73,50.58620453,0.643362346,1,-0.048125029,84,186,7.60E-05,-13.885594,375.3888371,337.3743424,0.034423252,0.02072386,296.55267,302.45035,1.92E-07,1.65E-07,0.36808372,0.3641735,-231.9934474,-195.7764901,-161.0859408,0.000591383,-11.181268,0.015477281,181.1081617,4.898572445,1,1.278023221,0.712516495,8.541036656,8.541036656,-38.66780669,0.768025339,1.493851185,-0.096493006,1.555454135,2.155268198,0,1.4258219
85.75,21,243007,2006,9,21,6,3.75,42.28634644,6.356537819,6.644014835,6.069061279,5.032495499,4.69782877,359394,-4.056313515,4.471414566,301.0951233,0.65,51.24181366,0.691900637,1,-0.152548552,90,186,0.001192911,-12.607534,508.9014953,806.5218093,0.036151554,0.017502783,300.4853,302.45038,1.25E-07,1.19E-07,0.3667014,0.3631605,-229.8798858,-214.8052327,-169.3533873,0.00123086,-10.124071,0.015140034,136.7256868,4.898572445,1,1.148577041,0.715080152,5.494966625,5.494966625,-27.06340789,2.005140543,1.977708101,1.157279491,6.071513653,0,2.3125,1.03410852
86,21.5,243013,2006,9,21,12,3.5,40.87491226,6.28787756,6.454277039,6.121478558,5.210494041,4.576180458,359394,-1.5015167,2.855807304,298.9096985,0.73,52.09395981,0.765667178,1,-0.117528677,96,186,0.001086727,-12.400762,401.9186269,521.7253701,0.045851878,0.015021396,297.80872,302.45038,1.54E-07,1.54E-07,0.36863098,0.36445594,-232.3498481,-211.0166832,-163.4292997,0.001715877,-9.371006,0.015504191,345.6816864,4.898572445,1,0.933382574,0.505587166,8.891378405,8.891378405,-23.89240043,1.312510252,-0.030978478,1.856157184,3.817455053,-2.151590626,4.625,1.213093042
85.5,21.5,243019,2006,9,21,18,3.5,62.05883789,6.286824703,6.462284565,6.111364841,5.180172443,4.462771416,359394,-2.575402021,3.576812744,298.1888123,0.73,51.00096512,0.75807168,1,0.054785013,102,186,0.001293562,-12.108755,441.3876888,390.1463909,0.046313914,0.022141366,296.81625,302.44022,1.86E-07,1.73E-07,0.36708423,0.36448544,-233.6932783,-203.6545711,-173.2757066,0.001285566,-9.366883,0.015369448,487.92614,4.898572445,1,1.007874308,0.73478917,6.141079153,7.154429068,-19.38918527,-1.193922758,1.203580141,1.119123816,4.28077507,-2.151590626,0,1.184835911
85.75,21.5,243025,2006,9,22,0,3.5,34.37642288,6.546308517,6.991821289,6.100796223,4.821451187,4.685750484,359394,-1.72209096,3.81266427,297.7833252,0.73,49.55687332,0.601705048,1,-0.010926723,108,186,0.001066221,-11.093009,362.8284115,262.9908095,0.045088221,0.02024483,296.37708,302.3459,2.15E-07,1.97E-07,0.3733044,0.37007216,-220.6306652,-196.170633,-165.8013235,0.000790321,-10.284748,0.015469939,442.3491058,4.898572445,1,0.999348922,0.76948551,5.364268179,10.87108117,-25.11146529,-0.034503803,0.322454721,0.889963627,4.072429657,4.303181252,0,1.241625071
86,21.5,243031,2006,9,22,6,3.5,27.30067062,6.488859177,6.693313122,6.284405708,5.156672955,4.440917969,359394,-6.634338379,3.078819275,300.9441833,0.73,47.88674927,0.723355051,1,-0.197060108,114,186,0.001846413,-10.357481,452.7229576,528.4069226,0.036943073,0.023078829,300.4036,302.3459,1.62E-07,1.65E-07,0.3756532,0.3727513,-232.9116809,-215.1504064,-164.8912116,0.001371098,-9.3080435,0.014969302,345.6816864,4.898572445,1,0.914662302,0.621615056,5.998728542,5.998728542,-22.68975108,0.323880345,1.603265643,0.395002812,4.929253578,4.303181252,2.3125,0.998403549
86.25,21.75,243037,2006,9,22,12,3.5,30.20711517,6.768004894,7.059360981,6.476650238,4.856327057,4.291630268,359394,-4.223873615,3.927940369,298.946106,0.68,48.46871185,0.63114274,1,-0.190719843,120,186,0.002218646,-9.112005,515.5523175,419.5693954,0.043106493,0.027099196,297.57312,302.42828,1.55E-07,1.54E-07,0.3737433,0.37238947,-225.6914603,-200.3282437,-161.1456595,0.002119152,-8.663331,0.015358292,639.7270685,4.898572445,1,0.73052074,0.423913344,11.6799356,11.6799356,-19.94404291,2.61384654,0.300051033,1.965737462,4.414163589,2.147872091,2.3125,0.778249443
86.25,21.75,243043,2006,9,22,18,3.5,31.29045486,6.536169529,6.783898354,6.288440704,4.740373611,4.059478283,359394,-3.714132071,4.808782101,298.5144653,0.68,48.33842087,0.647734274,1,-0.121521235,126,186,0.00146004,-9.381262,497.5396442,380.8641088,0.03327082,0.02463754,296.88144,302.42828,1.45E-07,1.40E-07,0.37183115,0.37141624,-223.8683701,-206.3192161,-178.5763317,0.001939715,-8.62607,0.014856176,639.7270685,4.898572445,1,0.851199728,0.570406789,5.406215972,6.622119348,-22.76064519,0.490820855,1.605391264,0.824132442,2.904614449,-2.147872091,2.3125,1.001823068
86,22,243049,2006,9,23,0,3.5,30.81533432,6.10406065,6.242799282,5.965322018,4.72453928,4.048587799,359394,-3.821278095,1.979773402,297.4538269,0.8,46.58439255,0.723160361,1,-0.190291762,132,186,0.000807615,-8.420599,290.1645699,210.4341079,0.040413295,0.02585383,296.42337,302.28763,2.05E-07,2.09E-07,0.36944625,0.36732873,-242.9171782,-214.9652786,-180.5136039,0.000807662,-9.365757,0.015041667,426.7279449,4.898572445,1,0.781909744,0.623281425,8.880697254,8.880697254,-10.74912843,1.508214831,-0.011357456,-2.300910711,3.665179491,-2.144112664,2.3125,0.796154559
86,22,243055,2006,9,23,6,3.5,43.30623627,5.570108414,5.494989872,5.645228386,4.486961365,3.678894758,359394,-4.37967968,0.809634924,301.3669434,0.8,46.60354996,0.838880413,1,-0.445090413,138,186,0.001678716,-8.649502,399.615016,774.8808637,0.044817453,0.019166114,301.06964,302.28763,1.60E-07,1.79E-07,0.36562127,0.36506626,-250.0475821,-237.2462976,-197.065218,0.001317116,-8.470615,0.01492742,426.7279449,4.898572445,1,0.620683347,0.469957458,4.129138731,4.88225697,-18.39889127,1.648262382,0.389038086,-0.416832417,2.883731365,0,2.3125,0.513162255
86,22.25,243061,2006,9,23,12,3.5,25.95887947,4.748238087,4.799097538,4.697378635,4.112789154,3.158406973,359394,-3.158536911,2.042536974,298.4830933,0.8,47.11983109,0.838827887,1,-0.352718711,144,186,0.001573251,-9.830547,468.1982772,576.0393794,0.049038619,0.025001458,297.64035,302.3998,1.45E-07,1.64E-07,0.36559632,0.36480728,-251.1239506,-231.8107084,-195.6582472,0.001929709,-7.826573,0.015219635,339.6170004,4.898572445,1,0.45671725,0.273157585,3.712379643,3.869101257,-14.67891221,1.672983885,-0.741200328,-0.22949402,2.541528463,-4.280624831,2.3125,0.499076128
85.5,22.25,243067,2006,9,23,18,3.5,19.95098877,4.437914848,4.575512409,4.300317287,3.653585911,2.973457336,359394,-3.264372826,2.692111254,297.5955505,0.8,47.30650711,0.750482118,1,0.002374887,150,186,0.001514968,-10.105144,545.7798468,455.9960628,0.063154103,0.001911154,296.63202,302.41266,1.37E-07,1.48E-07,0.3604879,0.3596601,-242.1747563,-230.8277398,-207.8026268,0.001332197,-7.741998,0.014782197,417.8146942,4.898572445,1,0.552425065,0.409943311,6.365189119,6.365189119,-8.30982149,0.141054377,0.306701094,-0.298604697,0.482256383,-8.561249662,4.625,0.54397285
85,22.75,243073,2006,9,24,0,3.5,26.34578514,5.060419559,5.009580135,5.111258984,3.406333923,3.163156748,359394,-2.468153,0.254947275,296.74823,0.9,46.04014206,0.693765102,1,-0.177685618,156,186,0.001101047,-11.156969,343.541615,212.6927745,0.066061226,-0.000491565,295.99493,302.12827,2.86E-07,2.75E-07,0.35351488,0.35100287,-237.3294259,-217.2978881,-194.7911328,0.000488621,-8.657884,0.014513625,467.4348524,4.898572445,1,0.517803685,0.342985609,9.828018237,9.828018237,-7.459811508,0.926652193,0.511010408,-1.613974094,0.727782667,-8.530358988,0,0.485767305
84.5,22.25,243079,2006,9,24,6,3.5,16.65763855,4.048016071,3.99729538,4.09873724,3.352715015,2.6180861,359394,-5.308416367,1.961036205,301.6839294,0.88,45.17484665,0.860031254,1,-0.393331528,162,186,0.000246262,-11.125017,572.1791206,603.0495399,0.070585686,0.006522694,301.95892,302.1098,1.69E-07,1.58E-07,0.3583287,0.35552973,-254.8685472,-241.4815425,-216.2372854,0.000302939,-7.1683383,0.013846138,297.6236443,4.898572445,1,0.438658102,0.368881853,4.190118392,4.190118392,-7.423121841,2.518120766,-1.177561998,-2.943700314,2.063435316,-4.280624831,0,0.332538903
84.5,22.75,243085,2006,9,24,12,3.5,16.76287651,3.955254555,4.234372616,3.676136494,2.303155661,2.376493692,359394,-2.781328678,0.593527734,298.1592407,0.93,44.64673615,0.472211734,1,-0.159592152,168,186,0.000469267,-12.659529,460.2500463,469.3399554,0.063623259,0.01357197,298.2469,302.10992,2.83E-07,2.94E-07,0.34832013,0.34773827,-258.890716,-245.3584756,-217.9141843,0.00102268,-6.523265,0.014153237,542.4164248,4.898572445,1,0.315728713,0.195288781,2.969748352,2.969748352,-8.769586834,2.921920061,-0.908815563,-1.779058218,1.737242579,-2.132589747,4.625,0.78489095
84.25,22.75,243091,2006,9,24,18,3.5,16.18870735,3.73351717,3.585863829,3.881170034,1.895430565,2.298901796,359394,-4.164414883,1.72846365,296.5049438,0.93,43.0330162,0.57211451,1,0.014746308,174,186,0.00047652,-13.381163,502.6435553,419.472691,0.065625345,0.015451803,296.1171,302.10992,2.71E-07,2.81E-07,0.34523404,0.3452791,-253.289109,-237.7204635,-221.917721,0.000605054,-6.9151096,0.013623821,569.5237335,4.898572445,1,0.495973893,0.346804139,11.1635505,11.1635505,-5.845204564,4.03093195,0.540786266,-1.930651903,0.867790699,0,6.9375,0.905246913
84.5,23.5,243097,2006,9,25,0,3.5,36.29548264,4.831789017,4.842512131,4.82106781,1.633671761,2.405986309,359394,-1.259463429,0.859073937,295.7052612,0.96,42.22901154,0.335866437,1,-0.187914193,180,186,-0.000244737,-15.09806,189.0304692,194.0009064,0.060538391,0.012051364,294.94415,302.32343,3.36E-07,3.62E-07,0.34535906,0.34394044,-270.4426869,-263.424554,-245.0049414,-9.95E-05,-7.7666974,0.013388295,706.162947,4.898572445,1,0.681658647,0.367190876,12.42567413,12.42567413,-7.658825155,4.055238724,1.293738127,-1.104387164,1.767794013,0,-2.3125,0.614162683
84.25,22.5,243103,2006,9,25,6,3.75,12.87678337,2.678353548,2.579045534,2.777661324,0.488259822,1.923073411,359394,-5.052901745,0.151256397,303.5160522,0.93,41.41106033,0.203897669,1,-0.482912898,186,186,0.000581367,-12.457257,453.1245036,631.6835435,0.075616891,0.010010021,303.86554,302.09088,1.77E-07,1.67E-07,0.3524973,0.351649,-286.4845428,-278.0723384,-269.4513577,2.43E-05,-6.3188343,0.013300105,394.2910637,4.898572445,1,0.228818813,0.28188936,3.680141988,4.153025668,-4.471663774,6.184888363,2.377877235,-1.850097775,2.978866339,-4.272942838,-18.5,0.055668101
